Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas8491     Pavarde8491    4.67              4.31
Vardas9210     Pavarde9210    4.67              4.71
Vardas4574     Pavarde4574    4.67              4.77
Vardas8163     Pavarde8163    4.67              4.98
Vardas5711     Pavarde5711    4.67              4.94
Vardas1946     Pavarde1946    4.67              4.81
Vardas9293     Pavarde9293    4.67              4.99
Vardas3156     Pavarde3156    4.68              4.81
Vardas9179     Pavarde9179    4.68              4.19
Vardas2509     Pavarde2509    4.68              4.66
Vardas9677     Pavarde9677    4.68              4.80
Vardas9710     Pavarde9710    4.68              4.75
Vardas2480     Pavarde2480    4.68              4.68
Vardas2036     Pavarde2036    4.68              4.61
Vardas7670     Pavarde7670    4.68              4.98
Vardas9564     Pavarde9564    4.68              4.78
Vardas9418     Pavarde9418    4.68              4.71
Vardas256      Pavarde256     4.68              4.68
Vardas4824     Pavarde4824    4.69              4.75
Vardas2766     Pavarde2766    4.69              4.91
Vardas1143     Pavarde1143    4.69              4.97
Vardas7339     Pavarde7339    4.69              4.41
Vardas2637     Pavarde2637    4.69              4.76
Vardas3744     Pavarde3744    4.69              4.80
Vardas4109     Pavarde4109    4.69              4.68
Vardas6386     Pavarde6386    4.69              4.41
Vardas9125     Pavarde9125    4.70              4.69
Vardas87       Pavarde87      4.70              4.64
Vardas8763     Pavarde8763    4.70              4.30
Vardas2050     Pavarde2050    4.70              4.80
Vardas4079     Pavarde4079    4.70              4.75
Vardas800      Pavarde800     4.70              4.73
Vardas6795     Pavarde6795    4.70              4.27
Vardas9596     Pavarde9596    4.71              4.95
Vardas7035     Pavarde7035    4.71              4.74
Vardas5969     Pavarde5969    4.71              4.77
Vardas2112     Pavarde2112    4.71              4.61
Vardas5142     Pavarde5142    4.71              4.39
Vardas2267     Pavarde2267    4.72              4.50
Vardas7975     Pavarde7975    4.72              4.83
Vardas8361     Pavarde8361    4.72              4.68
Vardas1861     Pavarde1861    4.72              4.92
Vardas2073     Pavarde2073    4.72              4.89
Vardas6307     Pavarde6307    4.72              4.63
Vardas6182     Pavarde6182    4.72              4.10
Vardas8181     Pavarde8181    4.72              4.42
Vardas6280     Pavarde6280    4.72              4.48
Vardas5879     Pavarde5879    4.72              4.81
Vardas5799     Pavarde5799    4.72              4.76
Vardas8660     Pavarde8660    4.73              4.89
Vardas9307     Pavarde9307    4.73              4.89
Vardas3373     Pavarde3373    4.73              4.98
Vardas5451     Pavarde5451    4.73              4.99
Vardas5096     Pavarde5096    4.73              4.34
Vardas7134     Pavarde7134    4.73              4.94
Vardas6343     Pavarde6343    4.74              4.58
Vardas7148     Pavarde7148    4.74              4.99
Vardas8143     Pavarde8143    4.74              4.53
Vardas719      Pavarde719     4.74              4.81
Vardas6378     Pavarde6378    4.74              4.70
Vardas7425     Pavarde7425    4.74              4.74
Vardas4547     Pavarde4547    4.74              4.84
Vardas9579     Pavarde9579    4.75              4.61
Vardas2263     Pavarde2263    4.75              4.90
Vardas2800     Pavarde2800    4.75              4.75
Vardas3175     Pavarde3175    4.75              4.94
Vardas3345     Pavarde3345    4.75              4.79
Vardas3972     Pavarde3972    4.75              4.65
Vardas2156     Pavarde2156    4.75              4.50
Vardas7669     Pavarde7669    4.75              4.90
Vardas2764     Pavarde2764    4.75              4.88
Vardas9469     Pavarde9469    4.75              4.35
Vardas214      Pavarde214     4.75              4.99
Vardas5572     Pavarde5572    4.75              4.45
Vardas9867     Pavarde9867    4.75              4.09
Vardas6592     Pavarde6592    4.76              4.82
Vardas1124     Pavarde1124    4.76              4.28
Vardas7338     Pavarde7338    4.76              4.79
Vardas3697     Pavarde3697    4.76              4.26
Vardas6664     Pavarde6664    4.76              4.54
Vardas3708     Pavarde3708    4.76              4.75
Vardas4520     Pavarde4520    4.76              4.85
Vardas3551     Pavarde3551    4.77              4.05
Vardas1748     Pavarde1748    4.77              4.83
Vardas2818     Pavarde2818    4.77              4.84
Vardas1052     Pavarde1052    4.77              4.82
Vardas6639     Pavarde6639    4.77              4.82
Vardas4011     Pavarde4011    4.77              4.78
Vardas372      Pavarde372     4.77              4.29
Vardas2824     Pavarde2824    4.78              4.99
Vardas5945     Pavarde5945    4.78              4.94
Vardas9633     Pavarde9633    4.78              4.91
Vardas752      Pavarde752     4.78              4.78
Vardas5601     Pavarde5601    4.78              4.94
Vardas661      Pavarde661     4.78              4.79
Vardas1076     Pavarde1076    4.79              4.52
Vardas140      Pavarde140     4.79              5.00
Vardas2906     Pavarde2906    4.79              4.80
Vardas8545     Pavarde8545    4.79              4.53
Vardas9274     Pavarde9274    4.79              4.88
Vardas4835     Pavarde4835    4.80              4.78
Vardas8255     Pavarde8255    4.80              4.46
Vardas5156     Pavarde5156    4.80              5.00
Vardas8541     Pavarde8541    4.80              4.47
Vardas8480     Pavarde8480    4.80              4.77
Vardas3779     Pavarde3779    4.80              4.43
Vardas8078     Pavarde8078    4.80              4.68
Vardas1899     Pavarde1899    4.80              4.80
Vardas3453     Pavarde3453    4.80              4.56
Vardas702      Pavarde702     4.80              4.70
Vardas5039     Pavarde5039    4.81              4.85
Vardas987      Pavarde987     4.81              4.64
Vardas3671     Pavarde3671    4.81              4.10
Vardas7995     Pavarde7995    4.81              4.42
Vardas7086     Pavarde7086    4.81              4.87
Vardas8771     Pavarde8771    4.81              4.64
Vardas6588     Pavarde6588    4.81              4.94
Vardas9967     Pavarde9967    4.81              4.63
Vardas8303     Pavarde8303    4.82              4.93
Vardas9601     Pavarde9601    4.82              4.60
Vardas9883     Pavarde9883    4.82              4.79
Vardas938      Pavarde938     4.82              4.99
Vardas6064     Pavarde6064    4.82              4.70
Vardas405      Pavarde405     4.82              4.45
Vardas9588     Pavarde9588    4.83              4.93
Vardas5327     Pavarde5327    4.83              4.67
Vardas2749     Pavarde2749    4.83              4.80
Vardas6103     Pavarde6103    4.83              4.52
Vardas9423     Pavarde9423    4.83              4.94
Vardas289      Pavarde289     4.83              4.83
Vardas3800     Pavarde3800    4.83              4.82
Vardas4459     Pavarde4459    4.83              4.41
Vardas8008     Pavarde8008    4.84              4.98
Vardas9545     Pavarde9545    4.84              4.74
Vardas4141     Pavarde4141    4.84              4.95
Vardas8407     Pavarde8407    4.84              4.48
Vardas3183     Pavarde3183    4.84              4.67
Vardas7713     Pavarde7713    4.84              4.52
Vardas8967     Pavarde8967    4.84              4.59
Vardas4596     Pavarde4596    4.84              4.80
Vardas7511     Pavarde7511    4.84              4.68
Vardas8074     Pavarde8074    4.84              4.56
Vardas2293     Pavarde2293    4.84              4.45
Vardas2580     Pavarde2580    4.84              4.89
Vardas5404     Pavarde5404    4.85              4.89
Vardas8251     Pavarde8251    4.85              4.72
Vardas2288     Pavarde2288    4.85              4.02
Vardas2325     Pavarde2325    4.85              4.99
Vardas9302     Pavarde9302    4.85              4.95
Vardas354      Pavarde354     4.85              4.66
Vardas1178     Pavarde1178    4.85              4.98
Vardas2887     Pavarde2887    4.85              4.55
Vardas2796     Pavarde2796    4.85              4.83
Vardas16       Pavarde16      4.85              4.51
Vardas1350     Pavarde1350    4.86              4.89
Vardas7315     Pavarde7315    4.86              4.75
Vardas3724     Pavarde3724    4.86              4.99
Vardas3393     Pavarde3393    4.86              4.95
Vardas516      Pavarde516     4.86              4.65
Vardas2699     Pavarde2699    4.86              4.63
Vardas4528     Pavarde4528    4.86              4.76
Vardas478      Pavarde478     4.87              4.32
Vardas3184     Pavarde3184    4.87              4.71
Vardas6409     Pavarde6409    4.87              4.23
Vardas681      Pavarde681     4.87              4.98
Vardas22       Pavarde22      4.87              4.88
Vardas5206     Pavarde5206    4.87              4.54
Vardas7089     Pavarde7089    4.87              4.92
Vardas6061     Pavarde6061    4.87              4.50
Vardas5612     Pavarde5612    4.88              4.96
Vardas9711     Pavarde9711    4.88              4.84
Vardas9513     Pavarde9513    4.88              4.88
Vardas5139     Pavarde5139    4.88              4.92
Vardas3895     Pavarde3895    4.88              4.20
Vardas7783     Pavarde7783    4.88              4.66
Vardas8376     Pavarde8376    4.88              4.56
Vardas3696     Pavarde3696    4.88              4.88
Vardas8832     Pavarde8832    4.88              4.86
Vardas6799     Pavarde6799    4.88              4.25
Vardas2852     Pavarde2852    4.89              4.31
Vardas8091     Pavarde8091    4.89              4.30
Vardas8585     Pavarde8585    4.89              4.86
Vardas4343     Pavarde4343    4.89              4.59
Vardas4724     Pavarde4724    4.89              4.96
Vardas2078     Pavarde2078    4.89              4.89
Vardas5973     Pavarde5973    4.89              4.75
Vardas6541     Pavarde6541    4.89              4.85
Vardas3572     Pavarde3572    4.90              4.70
Vardas1686     Pavarde1686    4.90              4.88
Vardas3318     Pavarde3318    4.90              4.42
Vardas6803     Pavarde6803    4.90              4.80
Vardas9536     Pavarde9536    4.90              4.60
Vardas2968     Pavarde2968    4.90              4.69
Vardas3234     Pavarde3234    4.90              4.58
Vardas6794     Pavarde6794    4.90              4.62
Vardas2790     Pavarde2790    4.90              4.70
Vardas4071     Pavarde4071    4.90              4.38
Vardas3856     Pavarde3856    4.90              4.90
Vardas8327     Pavarde8327    4.91              4.83
Vardas5288     Pavarde5288    4.91              4.92
Vardas3149     Pavarde3149    4.91              4.87
Vardas9555     Pavarde9555    4.91              4.12
Vardas9196     Pavarde9196    4.91              4.88
Vardas322      Pavarde322     4.91              4.97
Vardas3570     Pavarde3570    4.91              4.94
Vardas3505     Pavarde3505    4.91              4.78
Vardas5869     Pavarde5869    4.91              5.00
Vardas5426     Pavarde5426    4.92              4.92
Vardas1813     Pavarde1813    4.92              4.30
Vardas6499     Pavarde6499    4.92              4.71
Vardas3298     Pavarde3298    4.92              4.84
Vardas5312     Pavarde5312    4.92              4.80
Vardas3218     Pavarde3218    4.92              4.88
Vardas6225     Pavarde6225    4.92              4.53
Vardas902      Pavarde902     4.92              4.43
Vardas2896     Pavarde2896    4.92              4.95
Vardas5855     Pavarde5855    4.93              4.09
Vardas4370     Pavarde4370    4.93              4.90
Vardas576      Pavarde576     4.93              4.91
Vardas1663     Pavarde1663    4.93              4.98
Vardas2384     Pavarde2384    4.93              4.62
Vardas253      Pavarde253     4.93              4.49
Vardas5749     Pavarde5749    4.93              4.97
Vardas6377     Pavarde6377    4.93              4.81
Vardas7928     Pavarde7928    4.94              4.91
Vardas3331     Pavarde3331    4.94              4.90
Vardas4851     Pavarde4851    4.94              4.76
Vardas6004     Pavarde6004    4.94              4.92
Vardas8099     Pavarde8099    4.94              4.30
Vardas3684     Pavarde3684    4.94              4.68
Vardas6755     Pavarde6755    4.94              4.97
Vardas7711     Pavarde7711    4.94              4.71
Vardas3317     Pavarde3317    4.95              4.83
Vardas1536     Pavarde1536    4.95              4.70
Vardas1375     Pavarde1375    4.95              4.85
Vardas5732     Pavarde5732    4.95              4.94
Vardas5266     Pavarde5266    4.95              4.61
Vardas7236     Pavarde7236    4.95              4.38
