Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas57308    Pavarde57308   7.42              7.40
Vardas32076    Pavarde32076   7.42              7.40
Vardas9959     Pavarde9959    7.42              7.00
Vardas62439    Pavarde62439   7.42              7.40
Vardas44055    Pavarde44055   7.42              7.80
Vardas92884    Pavarde92884   7.42              7.40
Vardas8821     Pavarde8821    7.42              7.40
Vardas99081    Pavarde99081   7.42              7.00
Vardas57895    Pavarde57895   7.42              7.60
Vardas35944    Pavarde35944   7.42              8.00
Vardas44555    Pavarde44555   7.42              7.40
Vardas94413    Pavarde94413   7.42              7.40
Vardas53564    Pavarde53564   7.42              7.40
Vardas99049    Pavarde99049   7.42              7.00
Vardas23452    Pavarde23452   7.42              7.40
Vardas34033    Pavarde34033   7.42              7.40
Vardas82011    Pavarde82011   7.42              8.00
Vardas17447    Pavarde17447   7.42              7.20
Vardas44059    Pavarde44059   7.42              7.40
Vardas66812    Pavarde66812   7.42              7.20
Vardas88969    Pavarde88969   7.42              7.20
Vardas21838    Pavarde21838   7.42              7.20
Vardas41830    Pavarde41830   7.42              8.00
Vardas66211    Pavarde66211   7.42              7.80
Vardas72221    Pavarde72221   7.42              6.80
Vardas84092    Pavarde84092   7.42              7.60
Vardas56832    Pavarde56832   7.42              8.00
Vardas78124    Pavarde78124   7.42              7.00
Vardas37478    Pavarde37478   7.42              7.60
Vardas71687    Pavarde71687   7.42              7.40
Vardas1591     Pavarde1591    7.42              7.40
Vardas59510    Pavarde59510   7.42              7.40
Vardas11829    Pavarde11829   7.42              7.20
Vardas22448    Pavarde22448   7.42              7.40
Vardas27886    Pavarde27886   7.42              7.00
Vardas39657    Pavarde39657   7.42              7.00
Vardas6984     Pavarde6984    7.42              7.60
Vardas31397    Pavarde31397   7.42              7.60
Vardas37491    Pavarde37491   7.42              7.80
Vardas6135     Pavarde6135    7.42              7.80
Vardas25624    Pavarde25624   7.42              7.80
Vardas11756    Pavarde11756   7.42              7.20
Vardas9048     Pavarde9048    7.42              7.20
Vardas98948    Pavarde98948   7.42              7.40
Vardas98942    Pavarde98942   7.42              6.80
Vardas69935    Pavarde69935   7.42              7.40
Vardas54472    Pavarde54472   7.42              7.00
Vardas64031    Pavarde64031   7.42              7.40
Vardas37113    Pavarde37113   7.42              7.40
Vardas64441    Pavarde64441   7.42              7.00
Vardas51398    Pavarde51398   7.42              7.80
Vardas31357    Pavarde31357   7.42              7.20
Vardas6138     Pavarde6138    7.42              7.00
Vardas88283    Pavarde88283   7.42              7.40
Vardas89984    Pavarde89984   7.42              7.40
Vardas72340    Pavarde72340   7.42              7.20
Vardas96889    Pavarde96889   7.42              7.60
Vardas39291    Pavarde39291   7.42              7.00
Vardas56180    Pavarde56180   7.42              7.20
Vardas14650    Pavarde14650   7.42              7.60
Vardas44702    Pavarde44702   7.42              7.80
Vardas5719     Pavarde5719    7.42              7.00
Vardas49959    Pavarde49959   7.42              7.80
Vardas81269    Pavarde81269   7.42              7.80
Vardas14664    Pavarde14664   7.42              7.40
Vardas70421    Pavarde70421   7.42              7.40
Vardas6002     Pavarde6002    7.42              7.80
Vardas64254    Pavarde64254   7.42              7.40
Vardas21799    Pavarde21799   7.42              7.40
Vardas79105    Pavarde79105   7.42              7.00
Vardas38864    Pavarde38864   7.42              7.40
Vardas70928    Pavarde70928   7.42              7.40
Vardas91234    Pavarde91234   7.42              7.40
Vardas87185    Pavarde87185   7.42              7.60
Vardas7187     Pavarde7187    7.42              7.00
Vardas41251    Pavarde41251   7.42              7.60
Vardas27634    Pavarde27634   7.44              7.40
Vardas95434    Pavarde95434   7.44              7.40
Vardas83423    Pavarde83423   7.44              8.00
Vardas47726    Pavarde47726   7.44              7.00
Vardas95502    Pavarde95502   7.44              7.20
Vardas95624    Pavarde95624   7.44              8.00
Vardas42537    Pavarde42537   7.44              7.40
Vardas95685    Pavarde95685   7.44              7.40
Vardas16832    Pavarde16832   7.44              7.20
Vardas95768    Pavarde95768   7.44              7.40
Vardas121      Pavarde121     7.44              7.80
Vardas93300    Pavarde93300   7.44              7.00
Vardas71350    Pavarde71350   7.44              7.00
Vardas95786    Pavarde95786   7.44              7.40
Vardas78995    Pavarde78995   7.44              7.40
Vardas34914    Pavarde34914   7.44              7.40
Vardas95933    Pavarde95933   7.44              7.60
Vardas56829    Pavarde56829   7.44              7.00
Vardas76940    Pavarde76940   7.44              7.00
Vardas52555    Pavarde52555   7.44              7.60
Vardas96144    Pavarde96144   7.44              7.20
Vardas56911    Pavarde56911   7.44              7.60
Vardas18562    Pavarde18562   7.44              7.20
Vardas96204    Pavarde96204   7.44              7.80
Vardas83239    Pavarde83239   7.44              7.20
Vardas96335    Pavarde96335   7.44              7.00
Vardas29389    Pavarde29389   7.44              8.00
Vardas11339    Pavarde11339   7.44              7.80
Vardas3996     Pavarde3996    7.44              7.00
Vardas38435    Pavarde38435   7.44              7.60
Vardas71091    Pavarde71091   7.44              7.60
Vardas34993    Pavarde34993   7.44              7.00
Vardas6027     Pavarde6027    7.44              7.60
Vardas71017    Pavarde71017   7.44              7.80
Vardas96644    Pavarde96644   7.44              7.80
Vardas17981    Pavarde17981   7.44              7.20
Vardas33761    Pavarde33761   7.44              7.40
Vardas70942    Pavarde70942   7.44              7.40
Vardas7862     Pavarde7862    7.44              7.20
Vardas7883     Pavarde7883    7.44              7.20
Vardas57105    Pavarde57105   7.44              7.60
Vardas29480    Pavarde29480   7.44              7.40
Vardas15705    Pavarde15705   7.44              7.40
Vardas70889    Pavarde70889   7.44              7.20
Vardas94800    Pavarde94800   7.44              7.40
Vardas72403    Pavarde72403   7.44              7.20
Vardas56594    Pavarde56594   7.44              7.40
Vardas18306    Pavarde18306   7.44              7.20
Vardas29530    Pavarde29530   7.44              7.00
Vardas57221    Pavarde57221   7.44              7.60
Vardas77050    Pavarde77050   7.44              7.40
Vardas70688    Pavarde70688   7.44              8.00
Vardas33494    Pavarde33494   7.44              7.80
Vardas53349    Pavarde53349   7.44              7.20
Vardas15058    Pavarde15058   7.44              7.60
Vardas97556    Pavarde97556   7.44              7.40
Vardas11467    Pavarde11467   7.44              7.40
Vardas369      Pavarde369     7.44              7.60
Vardas33428    Pavarde33428   7.44              7.40
Vardas49179    Pavarde49179   7.44              7.60
Vardas7973     Pavarde7973    7.44              7.60
Vardas6167     Pavarde6167    7.44              7.00
Vardas4194     Pavarde4194    7.44              7.60
Vardas14793    Pavarde14793   7.44              7.60
Vardas70482    Pavarde70482   7.44              7.40
Vardas14749    Pavarde14749   7.44              8.00
Vardas82856    Pavarde82856   7.44              7.80
Vardas70258    Pavarde70258   7.44              8.00
Vardas82781    Pavarde82781   7.44              7.40
Vardas57675    Pavarde57675   7.44              7.40
Vardas70142    Pavarde70142   7.44              7.40
Vardas9817     Pavarde9817    7.44              7.20
Vardas34306    Pavarde34306   7.44              7.20
Vardas13852    Pavarde13852   7.44              7.60
Vardas13763    Pavarde13763   7.44              7.60
Vardas45778    Pavarde45778   7.44              7.40
Vardas99066    Pavarde99066   7.44              7.40
Vardas468      Pavarde468     7.44              7.60
Vardas13417    Pavarde13417   7.44              7.40
Vardas13328    Pavarde13328   7.44              7.20
Vardas47289    Pavarde47289   7.44              7.60
Vardas13121    Pavarde13121   7.44              7.00
Vardas34606    Pavarde34606   7.44              7.20
Vardas99401    Pavarde99401   7.44              7.60
Vardas32764    Pavarde32764   7.44              7.00
Vardas11579    Pavarde11579   7.44              7.60
Vardas6310     Pavarde6310    7.44              7.40
Vardas13018    Pavarde13018   7.44              7.40
Vardas38678    Pavarde38678   7.44              7.40
Vardas99550    Pavarde99550   7.44              7.60
Vardas99591    Pavarde99591   7.44              7.80
Vardas99736    Pavarde99736   7.44              7.20
Vardas48834    Pavarde48834   7.44              7.40
Vardas77302    Pavarde77302   7.44              7.40
Vardas69503    Pavarde69503   7.44              7.60
Vardas61663    Pavarde61663   7.44              7.20
Vardas64108    Pavarde64108   7.44              7.60
Vardas55882    Pavarde55882   7.44              7.20
Vardas92865    Pavarde92865   7.44              8.00
Vardas61318    Pavarde61318   7.44              7.00
Vardas46109    Pavarde46109   7.44              7.20
Vardas19739    Pavarde19739   7.44              7.60
Vardas46192    Pavarde46192   7.44              7.00
Vardas65731    Pavarde65731   7.44              7.60
Vardas11696    Pavarde11696   7.44              7.40
Vardas92689    Pavarde92689   7.44              7.60
Vardas60989    Pavarde60989   7.44              7.40
Vardas46231    Pavarde46231   7.44              7.40
Vardas35144    Pavarde35144   7.44              7.40
Vardas62213    Pavarde62213   7.44              7.20
Vardas18357    Pavarde18357   7.44              8.00
Vardas66096    Pavarde66096   7.44              7.20
Vardas44343    Pavarde44343   7.44              7.20
Vardas92489    Pavarde92489   7.44              7.80
Vardas60551    Pavarde60551   7.44              7.20
Vardas63027    Pavarde63027   7.44              7.40
Vardas84053    Pavarde84053   7.44              7.40
Vardas66550    Pavarde66550   7.44              7.20
Vardas60332    Pavarde60332   7.44              8.00
Vardas46464    Pavarde46464   7.44              7.60
Vardas60284    Pavarde60284   7.44              8.00
Vardas752      Pavarde752     7.44              7.00
Vardas60251    Pavarde60251   7.44              7.40
Vardas8386     Pavarde8386    7.44              7.60
Vardas66793    Pavarde66793   7.44              7.20
Vardas66866    Pavarde66866   7.44              7.60
Vardas66903    Pavarde66903   7.44              7.40
Vardas35290    Pavarde35290   7.44              7.60
Vardas46625    Pavarde46625   7.44              7.40
Vardas67499    Pavarde67499   7.44              6.80
Vardas38355    Pavarde38355   7.44              6.80
Vardas4600     Pavarde4600    7.44              7.60
Vardas67601    Pavarde67601   7.44              7.40
Vardas59548    Pavarde59548   7.44              7.40
Vardas59485    Pavarde59485   7.44              7.80
Vardas59395    Pavarde59395   7.44              7.00
Vardas92009    Pavarde92009   7.44              7.60
Vardas38121    Pavarde38121   7.44              7.20
Vardas6570     Pavarde6570    7.44              7.00
Vardas68071    Pavarde68071   7.44              7.40
Vardas4664     Pavarde4664    7.44              7.40
Vardas38228    Pavarde38228   7.44              7.20
Vardas59238    Pavarde59238   7.44              7.80
Vardas68198    Pavarde68198   7.44              7.20
Vardas68204    Pavarde68204   7.44              7.40
Vardas20553    Pavarde20553   7.44              7.40
Vardas58969    Pavarde58969   7.44              7.40
Vardas47957    Pavarde47957   7.44              7.60
Vardas85658    Pavarde85658   7.44              7.60
Vardas20629    Pavarde20629   7.44              7.40
Vardas11949    Pavarde11949   7.44              7.40
Vardas46954    Pavarde46954   7.44              7.40
Vardas8518     Pavarde8518    7.44              7.40
Vardas58866    Pavarde58866   7.44              7.80
Vardas58836    Pavarde58836   7.44              7.60
Vardas6710     Pavarde6710    7.44              7.60
Vardas68746    Pavarde68746   7.44              7.40
Vardas91675    Pavarde91675   7.44              7.40
Vardas63552    Pavarde63552   7.44              7.40
Vardas58638    Pavarde58638   7.44              7.40
Vardas73161    Pavarde73161   7.44              7.40
Vardas68929    Pavarde68929   7.44              7.60
Vardas47058    Pavarde47058   7.44              7.40
Vardas91582    Pavarde91582   7.44              7.40
Vardas20970    Pavarde20970   7.44              7.40
Vardas51158    Pavarde51158   7.44              7.80
